Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Promo Dependency,CLV Proxy,Previous Purchases Scaled,Frequency Scaled,Promo Dep Scaled,Subscription Scaled,Loyalty Score,Loyal Customer,Satisfaction Tier,Customer Segment
653,64,Male,Accessories,27,Minnesota,Winter,3.1,1,Free Shipping,1,1,27,Venmo,2,2,1458,5.31,1.67,10,10,2.33,0,0,Low-Engagement Casuals
654,20,Male,Accessories,68,North Dakota,Winter,3.6,1,2-Day Shipping,1,1,45,Cash,3,2,9180,8.98,3.33,10,10,4.1,0,0,At-Risk High-Value
655,24,Male,Accessories,59,California,Summer,4.4,1,2-Day Shipping,1,1,23,Venmo,7,2,9499,4.49,10,10,10,4.83,0,1,At-Risk High-Value
656,20,Male,Accessories,36,Mississippi,Fall,3.1,1,Free Shipping,1,1,19,Venmo,4,2,2736,3.67,5,10,10,2.89,0,0,Low-Engagement Casuals
657,42,Male,Clothing,23,Pennsylvania,Summer,3.9,1,Standard,1,1,6,PayPal,6,2,828,1.02,8.33,10,10,3.12,0,1,Low-Engagement Casuals
658,48,Male,Outerwear,80,Arizona,Winter,4.3,1,Free Shipping,1,1,6,PayPal,6,2,2880,1.02,8.33,10,10,3.12,0,1,Low-Engagement Casuals
659,62,Male,Accessories,37,Louisiana,Fall,4.9,1,Store Pickup,1,1,20,Venmo,2,2,1480,3.88,1.67,10,10,1.85,0,1,Low-Engagement Casuals
660,62,Male,Clothing,52,Virginia,Spring,3.6,1,2-Day Shipping,1,1,8,Cash,2,2,832,1.43,1.67,10,10,1.03,0,0,Low-Engagement Casuals
661,50,Male,Outerwear,79,Montana,Fall,5,1,2-Day Shipping,1,1,39,Credit Card,6,2,18486,7.76,8.33,10,10,5.36,0,1,At-Risk High-Value
662,57,Male,Clothing,68,Iowa,Fall,4.1,1,Store Pickup,1,1,39,Credit Card,6,2,15912,7.76,8.33,10,10,5.36,0,1,At-Risk High-Value
663,24,Male,Accessories,98,Illinois,Fall,2.8,1,Express,1,1,39,Venmo,1,2,3822,7.76,0,10,10,2.59,0,0,Low-Engagement Casuals
664,59,Male,Clothing,83,Alaska,Fall,4.7,1,Express,1,1,23,Credit Card,4,2,7636,4.49,5,10,10,3.16,0,1,At-Risk High-Value
665,63,Male,Clothing,83,Colorado,Winter,4.4,1,Express,1,1,41,PayPal,1,2,3403,8.16,0,10,10,2.72,0,1,Low-Engagement Casuals
666,41,Male,Clothing,55,New Mexico,Spring,4.9,1,2-Day Shipping,1,1,50,Credit Card,7,2,19250,10,10,10,10,6.67,0,1,At-Risk High-Value
667,35,Male,Clothing,26,Colorado,Winter,3.1,1,Free Shipping,1,1,30,Debit Card,6,2,4680,5.92,8.33,10,10,4.75,0,0,At-Risk High-Value
668,34,Male,Accessories,76,Arizona,Winter,2.6,1,Standard,1,1,32,Bank Transfer,6,2,14592,6.33,8.33,10,10,4.89,0,0,At-Risk High-Value
669,49,Male,Clothing,85,Hawaii,Fall,2.9,1,Express,1,1,35,Bank Transfer,4,2,11900,6.94,5,10,10,3.98,0,0,At-Risk High-Value
670,43,Male,Outerwear,89,Illinois,Spring,3.3,1,Free Shipping,1,1,45,Venmo,1,2,4005,8.98,0,10,10,2.99,0,0,Low-Engagement Casuals
671,63,Male,Clothing,41,Louisiana,Spring,4.8,1,Next Day Air,1,1,37,Cash,1,2,1517,7.35,0,10,10,2.45,0,1,Low-Engagement Casuals
672,38,Male,Outerwear,30,Iowa,Winter,4.7,1,Express,1,1,45,Cash,2,2,2700,8.98,1.67,10,10,3.55,0,1,Low-Engagement Casuals
673,59,Male,Clothing,53,Washington,Winter,3.3,1,2-Day Shipping,1,1,29,Cash,6,2,9222,5.71,8.33,10,10,4.68,0,0,At-Risk High-Value
674,35,Male,Clothing,66,Oklahoma,Spring,4.2,1,Free Shipping,1,1,27,Venmo,1,2,1782,5.31,0,10,10,1.77,0,1,Low-Engagement Casuals
675,48,Male,Accessories,33,Washington,Winter,4.7,1,Store Pickup,1,1,36,Bank Transfer,7,2,8316,7.14,10,10,10,5.71,0,1,At-Risk High-Value
676,64,Male,Accessories,86,Arkansas,Spring,2.6,1,2-Day Shipping,1,1,9,Cash,7,2,5418,1.63,10,10,10,3.88,0,0,At-Risk High-Value
677,28,Male,Clothing,60,Connecticut,Winter,2.9,1,2-Day Shipping,1,1,38,Venmo,1,2,2280,7.55,0,10,10,2.52,0,0,Low-Engagement Casuals
678,60,Male,Clothing,62,Washington,Summer,2.7,1,Express,1,1,41,PayPal,7,2,17794,8.16,10,10,10,6.05,0,0,At-Risk High-Value
679,27,Male,Clothing,74,Maine,Fall,3.3,1,Store Pickup,1,1,25,Debit Card,5,2,9250,4.9,6.67,10,10,3.86,0,0,At-Risk High-Value
680,56,Male,Footwear,95,Michigan,Fall,3.4,1,Express,1,1,37,Venmo,3,2,10545,7.35,3.33,10,10,3.56,0,0,At-Risk High-Value
681,58,Male,Footwear,25,Tennessee,Spring,4.2,1,Express,1,1,3,PayPal,7,2,525,0.41,10,10,10,3.47,0,1,Low-Engagement Casuals
682,30,Male,Clothing,59,Louisiana,Winter,3.8,1,2-Day Shipping,1,1,24,Credit Card,5,2,7080,4.69,6.67,10,10,3.79,0,1,At-Risk High-Value
683,23,Male,Outerwear,29,Missouri,Summer,4,1,Standard,1,1,49,Credit Card,1,2,1421,9.8,0,10,10,3.27,0,1,Low-Engagement Casuals
684,33,Male,Footwear,36,Michigan,Winter,2.7,1,Free Shipping,1,1,3,Bank Transfer,4,2,432,0.41,5,10,10,1.8,0,0,Low-Engagement Casuals
685,63,Male,Accessories,82,Alabama,Summer,4.7,1,Express,1,1,42,Debit Card,4,2,13776,8.37,5,10,10,4.46,0,1,At-Risk High-Value
686,70,Male,Clothing,71,Massachusetts,Winter,3.5,1,Standard,1,1,32,Cash,3,2,6816,6.33,3.33,10,10,3.22,0,0,At-Risk High-Value
687,70,Male,Clothing,35,Indiana,Fall,3,1,2-Day Shipping,1,1,33,Venmo,3,2,3465,6.53,3.33,10,10,3.29,0,0,Low-Engagement Casuals
688,19,Male,Accessories,38,West Virginia,Winter,3.3,1,Free Shipping,1,1,46,Bank Transfer,6,2,10488,9.18,8.33,10,10,5.84,0,0,At-Risk High-Value
689,25,Male,Accessories,59,Michigan,Summer,4.7,1,Store Pickup,1,1,44,Venmo,4,2,10384,8.78,5,10,10,4.59,0,1,At-Risk High-Value
690,19,Male,Clothing,91,Pennsylvania,Summer,4.7,1,Express,1,1,35,Credit Card,5,2,15925,6.94,6.67,10,10,4.54,0,1,At-Risk High-Value
691,25,Male,Clothing,68,Alaska,Spring,4.8,1,Standard,1,1,45,Bank Transfer,2,2,6120,8.98,1.67,10,10,3.55,0,1,At-Risk High-Value
692,60,Male,Accessories,21,Massachusetts,Summer,2.9,1,Standard,1,1,37,PayPal,1,2,777,7.35,0,10,10,2.45,0,0,Low-Engagement Casuals
693,35,Male,Accessories,95,North Dakota,Spring,4,1,2-Day Shipping,1,1,40,Debit Card,5,2,19000,7.96,6.67,10,10,4.88,0,1,At-Risk High-Value
694,46,Male,Clothing,52,Vermont,Spring,3.1,1,Free Shipping,1,1,30,Cash,5,2,7800,5.92,6.67,10,10,4.2,0,0,At-Risk High-Value
695,41,Male,Clothing,21,Kentucky,Fall,3.5,1,2-Day Shipping,1,1,38,Venmo,5,2,3990,7.55,6.67,10,10,4.74,0,0,Low-Engagement Casuals
696,30,Male,Clothing,67,Nevada,Summer,3.7,1,Next Day Air,1,1,15,Debit Card,5,2,5025,2.86,6.67,10,10,3.18,0,0,At-Risk High-Value
697,44,Male,Accessories,42,Utah,Fall,2.8,1,Standard,1,1,49,Cash,4,2,8232,9.8,5,10,10,4.93,0,0,At-Risk High-Value
698,61,Male,Accessories,63,North Dakota,Summer,4.6,1,Free Shipping,1,1,40,Debit Card,6,2,15120,7.96,8.33,10,10,5.43,0,1,At-Risk High-Value
699,55,Male,Footwear,41,Iowa,Winter,3.8,1,Standard,1,1,40,Debit Card,2,2,3280,7.96,1.67,10,10,3.21,0,1,Low-Engagement Casuals
700,50,Male,Accessories,46,Connecticut,Fall,2.6,1,2-Day Shipping,1,1,5,PayPal,2,2,460,0.82,1.67,10,10,0.83,0,0,Low-Engagement Casuals
701,57,Male,Clothing,79,Wisconsin,Winter,4.1,1,Standard,1,1,5,PayPal,4,2,1580,0.82,5,10,10,1.94,0,1,Low-Engagement Casuals
702,51,Male,Footwear,90,Idaho,Fall,3.3,1,Next Day Air,1,1,5,Debit Card,5,2,2250,0.82,6.67,10,10,2.5,0,0,Low-Engagement Casuals
703,18,Male,Clothing,71,Montana,Winter,3.4,1,Store Pickup,1,1,1,Cash,2,2,142,0,1.67,10,10,0.56,0,0,Low-Engagement Casuals
704,63,Male,Clothing,87,Connecticut,Summer,3,1,Standard,1,1,21,Venmo,2,2,3654,4.08,1.67,10,10,1.92,0,0,Low-Engagement Casuals
705,34,Male,Clothing,66,Idaho,Spring,3.2,1,Express,1,1,18,PayPal,7,2,8316,3.47,10,10,10,4.49,0,0,At-Risk High-Value
706,25,Male,Clothing,90,Arkansas,Summer,4.5,1,Free Shipping,1,1,49,Cash,6,2,26460,9.8,8.33,10,10,6.04,0,1,At-Risk High-Value
707,46,Male,Clothing,47,Iowa,Summer,4.8,1,Express,1,1,27,Debit Card,2,2,2538,5.31,1.67,10,10,2.33,0,1,Low-Engagement Casuals
708,59,Male,Clothing,38,Louisiana,Spring,3.7,1,Next Day Air,1,1,21,Venmo,7,2,5586,4.08,10,10,10,4.69,0,0,At-Risk High-Value
709,37,Male,Accessories,50,Kentucky,Summer,3.4,1,Store Pickup,1,1,19,Cash,3,2,2850,3.67,3.33,10,10,2.33,0,0,Low-Engagement Casuals
710,49,Male,Outerwear,79,Massachusetts,Summer,4.6,1,Standard,1,1,23,Debit Card,4,2,7268,4.49,5,10,10,3.16,0,1,At-Risk High-Value
711,22,Male,Accessories,91,Virginia,Spring,4.1,1,Standard,1,1,26,PayPal,3,2,7098,5.1,3.33,10,10,2.81,0,1,At-Risk High-Value
712,64,Male,Footwear,60,New Hampshire,Spring,3.5,1,2-Day Shipping,1,1,13,Bank Transfer,1,2,780,2.45,0,10,10,0.82,0,0,Low-Engagement Casuals
713,42,Male,Clothing,81,New Hampshire,Summer,3.8,1,Next Day Air,1,1,36,Bank Transfer,6,2,17496,7.14,8.33,10,10,5.16,0,1,At-Risk High-Value
714,37,Male,Clothing,90,Oregon,Summer,2.6,1,Express,1,1,39,Bank Transfer,1,2,3510,7.76,0,10,10,2.59,0,0,Low-Engagement Casuals
715,26,Male,Outerwear,70,South Dakota,Fall,4.4,1,Store Pickup,1,1,40,Debit Card,3,2,8400,7.96,3.33,10,10,3.76,0,1,At-Risk High-Value
716,33,Male,Clothing,63,Delaware,Spring,2.6,1,Express,1,1,37,Debit Card,6,2,13986,7.35,8.33,10,10,5.23,0,0,At-Risk High-Value
717,30,Male,Accessories,29,Missouri,Spring,3.6,1,Express,1,1,9,Venmo,1,2,261,1.63,0,10,10,0.54,0,0,Low-Engagement Casuals
718,21,Male,Clothing,90,Alaska,Spring,4.2,1,Express,1,1,7,Venmo,5,2,3150,1.22,6.67,10,10,2.63,0,1,Low-Engagement Casuals
719,22,Male,Clothing,22,Florida,Summer,4.6,1,Standard,1,1,25,Bank Transfer,7,2,3850,4.9,10,10,10,4.97,0,1,Low-Engagement Casuals
720,63,Male,Clothing,22,Mississippi,Summer,3.3,1,Next Day Air,1,1,42,Venmo,1,2,924,8.37,0,10,10,2.79,0,0,Low-Engagement Casuals
721,33,Male,Accessories,62,New Mexico,Fall,3.4,1,Free Shipping,1,1,19,Debit Card,2,2,2356,3.67,1.67,10,10,1.78,0,0,Low-Engagement Casuals
722,43,Male,Clothing,57,California,Summer,4.4,1,Next Day Air,1,1,41,Debit Card,5,2,11685,8.16,6.67,10,10,4.94,0,1,At-Risk High-Value
723,27,Male,Clothing,32,Wyoming,Summer,4.3,1,Store Pickup,1,1,50,Cash,1,2,1600,10,0,10,10,3.33,0,1,Low-Engagement Casuals
724,35,Male,Accessories,53,Missouri,Fall,3.5,1,Express,1,1,43,PayPal,4,2,9116,8.57,5,10,10,4.52,0,0,At-Risk High-Value
725,37,Male,Clothing,79,New Hampshire,Fall,4.7,1,Store Pickup,1,1,36,Venmo,5,2,14220,7.14,6.67,10,10,4.6,0,1,At-Risk High-Value
726,61,Male,Accessories,61,Texas,Winter,3.1,1,Standard,1,1,33,Debit Card,3,2,6039,6.53,3.33,10,10,3.29,0,0,At-Risk High-Value
727,32,Male,Clothing,78,North Dakota,Summer,3.6,1,Next Day Air,1,1,20,Bank Transfer,5,2,7800,3.88,6.67,10,10,3.52,0,0,At-Risk High-Value
728,62,Male,Clothing,97,Arkansas,Winter,4.8,1,Next Day Air,1,1,37,Venmo,5,2,17945,7.35,6.67,10,10,4.67,0,1,At-Risk High-Value
729,29,Male,Clothing,78,Nebraska,Winter,3.7,1,Next Day Air,1,1,12,PayPal,5,2,4680,2.24,6.67,10,10,2.97,0,0,At-Risk High-Value
730,41,Male,Accessories,56,Minnesota,Summer,3.2,1,Express,1,1,46,PayPal,5,2,12880,9.18,6.67,10,10,5.28,0,0,At-Risk High-Value
731,48,Male,Footwear,25,Massachusetts,Summer,3.9,1,Standard,1,1,28,Venmo,3,2,2100,5.51,3.33,10,10,2.95,0,1,Low-Engagement Casuals
732,43,Male,Outerwear,28,Arkansas,Spring,3.5,1,Free Shipping,1,1,30,PayPal,3,2,2520,5.92,3.33,10,10,3.08,0,0,Low-Engagement Casuals
733,34,Male,Clothing,57,New Hampshire,Spring,2.8,1,Express,1,1,28,Cash,1,2,1596,5.51,0,10,10,1.84,0,0,Low-Engagement Casuals
734,45,Male,Clothing,36,Rhode Island,Fall,2.7,1,2-Day Shipping,1,1,20,Debit Card,1,2,720,3.88,0,10,10,1.29,0,0,Low-Engagement Casuals
735,65,Male,Clothing,69,New Jersey,Winter,3.1,1,Express,1,1,39,Bank Transfer,5,2,13455,7.76,6.67,10,10,4.81,0,0,At-Risk High-Value
736,61,Male,Accessories,48,Montana,Fall,3.6,1,2-Day Shipping,1,1,48,Cash,1,2,2304,9.59,0,10,10,3.2,0,0,Low-Engagement Casuals
737,18,Male,Clothing,58,Colorado,Spring,2.9,1,2-Day Shipping,1,1,32,Credit Card,5,2,9280,6.33,6.67,10,10,4.33,0,0,At-Risk High-Value
738,47,Male,Accessories,24,Nebraska,Spring,3.6,1,Store Pickup,1,1,28,PayPal,7,2,4704,5.51,10,10,10,5.17,0,0,At-Risk High-Value
739,56,Male,Accessories,31,Minnesota,Winter,3.5,1,2-Day Shipping,1,1,27,Venmo,6,2,5022,5.31,8.33,10,10,4.55,0,0,At-Risk High-Value
740,64,Male,Clothing,29,Minnesota,Summer,3.5,1,Free Shipping,1,1,26,Venmo,1,2,754,5.1,0,10,10,1.7,0,0,Low-Engagement Casuals
741,26,Male,Clothing,69,South Dakota,Summer,2.8,1,Next Day Air,1,1,22,Credit Card,3,2,4554,4.29,3.33,10,10,2.54,0,0,At-Risk High-Value
742,22,Male,Clothing,79,West Virginia,Summer,4.7,1,Free Shipping,1,1,23,Bank Transfer,5,2,9085,4.49,6.67,10,10,3.72,0,1,At-Risk High-Value
743,64,Male,Clothing,39,Nevada,Summer,3.1,1,Express,1,1,21,Debit Card,6,2,4914,4.08,8.33,10,10,4.14,0,0,At-Risk High-Value
744,21,Male,Accessories,84,North Carolina,Fall,4.9,1,Free Shipping,1,1,36,Cash,2,2,6048,7.14,1.67,10,10,2.94,0,1,At-Risk High-Value
745,67,Male,Footwear,66,Illinois,Spring,4.1,1,Next Day Air,1,1,42,Debit Card,1,2,2772,8.37,0,10,10,2.79,0,1,Low-Engagement Casuals
746,46,Male,Clothing,92,Michigan,Fall,4.7,1,Standard,1,1,4,Venmo,4,2,1472,0.61,5,10,10,1.87,0,1,Low-Engagement Casuals
747,40,Male,Footwear,45,Michigan,Winter,2.5,1,Free Shipping,1,1,47,Credit Card,7,2,14805,9.39,10,10,10,6.46,0,0,At-Risk High-Value
748,51,Male,Clothing,74,Oklahoma,Spring,4.4,1,Next Day Air,1,1,13,Bank Transfer,2,2,1924,2.45,1.67,10,10,1.37,0,1,Low-Engagement Casuals
749,35,Male,Accessories,39,South Dakota,Fall,3.9,1,Free Shipping,1,1,8,Bank Transfer,6,2,1872,1.43,8.33,10,10,3.25,0,1,Low-Engagement Casuals
750,56,Male,Accessories,71,Oklahoma,Winter,3.7,1,Standard,1,1,11,Debit Card,6,2,4686,2.04,8.33,10,10,3.46,0,0,At-Risk High-Value
751,25,Male,Clothing,95,Maryland,Fall,3.4,1,Free Shipping,1,1,5,Venmo,7,2,3325,0.82,10,10,10,3.61,0,0,Low-Engagement Casuals
752,65,Male,Accessories,72,Ohio,Fall,4.8,1,Free Shipping,1,1,1,Credit Card,4,2,288,0,5,10,10,1.67,0,1,Low-Engagement Casuals
753,39,Male,Accessories,85,Ohio,Fall,4.2,1,2-Day Shipping,1,1,17,PayPal,5,2,7225,3.27,6.67,10,10,3.31,0,1,At-Risk High-Value
754,47,Male,Footwear,54,Massachusetts,Fall,3.4,1,Store Pickup,1,1,27,Venmo,6,2,8748,5.31,8.33,10,10,4.55,0,0,At-Risk High-Value
755,36,Male,Accessories,41,North Carolina,Spring,2.9,1,Store Pickup,1,1,3,Debit Card,6,2,738,0.41,8.33,10,10,2.91,0,0,Low-Engagement Casuals
756,66,Male,Outerwear,24,Florida,Spring,3.3,1,Free Shipping,1,1,22,PayPal,2,2,1056,4.29,1.67,10,10,1.99,0,0,Low-Engagement Casuals
757,62,Male,Accessories,99,Montana,Summer,4.8,1,Standard,1,1,24,Cash,3,2,7128,4.69,3.33,10,10,2.67,0,1,At-Risk High-Value
758,41,Male,Clothing,32,Minnesota,Fall,3.8,1,Store Pickup,1,1,18,Debit Card,6,2,3456,3.47,8.33,10,10,3.93,0,1,Low-Engagement Casuals
759,66,Male,Footwear,71,Massachusetts,Summer,4.6,1,2-Day Shipping,1,1,39,Bank Transfer,5,2,13845,7.76,6.67,10,10,4.81,0,1,At-Risk High-Value
760,51,Male,Clothing,49,Rhode Island,Winter,2.6,1,Next Day Air,1,1,25,Credit Card,3,2,3675,4.9,3.33,10,10,2.74,0,0,Low-Engagement Casuals
761,33,Male,Accessories,50,Minnesota,Fall,3.4,1,Free Shipping,1,1,6,Cash,7,2,2100,1.02,10,10,10,3.67,0,0,Low-Engagement Casuals
762,57,Male,Accessories,91,Nevada,Fall,4.2,1,Express,1,1,26,Bank Transfer,2,2,4732,5.1,1.67,10,10,2.26,0,1,At-Risk High-Value
763,45,Male,Accessories,46,New Mexico,Fall,3.9,1,Standard,1,1,43,Debit Card,3,2,5934,8.57,3.33,10,10,3.97,0,1,At-Risk High-Value
764,61,Male,Clothing,50,North Carolina,Spring,2.9,1,2-Day Shipping,1,1,6,Credit Card,4,2,1200,1.02,5,10,10,2.01,0,0,Low-Engagement Casuals
765,55,Male,Clothing,39,Virginia,Fall,4.2,1,Free Shipping,1,1,6,Debit Card,6,2,1404,1.02,8.33,10,10,3.12,0,1,Low-Engagement Casuals
766,54,Male,Footwear,99,Alaska,Summer,3,1,Store Pickup,1,1,13,Cash,6,2,7722,2.45,8.33,10,10,3.59,0,0,At-Risk High-Value
767,57,Male,Accessories,48,Nevada,Winter,3.6,1,Next Day Air,1,1,13,PayPal,4,2,2496,2.45,5,10,10,2.48,0,0,Low-Engagement Casuals
768,27,Male,Outerwear,77,Pennsylvania,Fall,2.5,1,Next Day Air,1,1,11,Cash,7,2,5929,2.04,10,10,10,4.01,0,0,At-Risk High-Value
769,64,Male,Accessories,95,Illinois,Spring,2.6,1,Express,1,1,45,Venmo,2,2,8550,8.98,1.67,10,10,3.55,0,0,At-Risk High-Value
770,52,Male,Clothing,100,Delaware,Spring,4.3,1,Store Pickup,1,1,8,PayPal,4,2,3200,1.43,5,10,10,2.14,0,1,Low-Engagement Casuals
771,19,Male,Footwear,54,Vermont,Spring,3.3,1,Express,1,1,8,Credit Card,7,2,3024,1.43,10,10,10,3.81,0,0,Low-Engagement Casuals
772,22,Male,Clothing,68,Hawaii,Fall,2.6,1,Next Day Air,1,1,34,Bank Transfer,3,2,6936,6.73,3.33,10,10,3.35,0,0,At-Risk High-Value
773,18,Male,Clothing,22,Illinois,Fall,3.6,1,Free Shipping,1,1,40,Debit Card,1,2,880,7.96,0,10,10,2.65,0,0,Low-Engagement Casuals
774,29,Male,Accessories,84,California,Winter,2.6,1,Express,1,1,14,Debit Card,1,2,1176,2.65,0,10,10,0.88,0,0,Low-Engagement Casuals
775,42,Male,Accessories,46,Nevada,Summer,3.5,1,Standard,1,1,11,Credit Card,6,2,3036,2.04,8.33,10,10,3.46,0,0,Low-Engagement Casuals
776,49,Male,Accessories,53,Kentucky,Winter,3,1,Store Pickup,1,1,8,PayPal,4,2,1696,1.43,5,10,10,2.14,0,0,Low-Engagement Casuals
777,49,Male,Clothing,60,Alabama,Spring,5,1,Standard,1,1,8,Venmo,5,2,2400,1.43,6.67,10,10,2.7,0,1,Low-Engagement Casuals
778,55,Male,Clothing,32,Wyoming,Spring,2.5,1,Express,1,1,37,Venmo,2,2,2368,7.35,1.67,10,10,3.01,0,0,Low-Engagement Casuals
779,29,Male,Clothing,50,Massachusetts,Summer,2.9,1,Store Pickup,1,1,23,Debit Card,7,2,8050,4.49,10,10,10,4.83,0,0,At-Risk High-Value
780,60,Male,Clothing,94,Utah,Spring,4.6,1,Express,1,1,38,Cash,7,2,25004,7.55,10,10,10,5.85,0,1,At-Risk High-Value
781,34,Male,Footwear,26,New York,Spring,3.6,1,Free Shipping,1,1,38,Cash,6,2,5928,7.55,8.33,10,10,5.29,0,0,At-Risk High-Value
782,30,Male,Accessories,44,Vermont,Winter,3,1,Store Pickup,1,1,12,Credit Card,3,2,1584,2.24,3.33,10,10,1.86,0,0,Low-Engagement Casuals
783,28,Male,Clothing,57,Hawaii,Summer,4.5,1,Standard,1,1,15,Cash,2,2,1710,2.86,1.67,10,10,1.51,0,1,Low-Engagement Casuals
784,63,Male,Clothing,65,Louisiana,Winter,4.5,1,Next Day Air,1,1,38,PayPal,3,2,7410,7.55,3.33,10,10,3.63,0,1,At-Risk High-Value
785,31,Male,Clothing,72,Alabama,Winter,3.2,1,Store Pickup,1,1,41,Bank Transfer,5,2,14760,8.16,6.67,10,10,4.94,0,0,At-Risk High-Value
786,46,Male,Clothing,62,Louisiana,Spring,4,1,Next Day Air,1,1,37,PayPal,3,2,6882,7.35,3.33,10,10,3.56,0,1,At-Risk High-Value
787,70,Male,Accessories,21,Indiana,Winter,4.8,1,Express,1,1,16,Bank Transfer,5,2,1680,3.06,6.67,10,10,3.24,0,1,Low-Engagement Casuals
788,53,Male,Accessories,85,Michigan,Spring,3.7,1,Free Shipping,1,1,25,Venmo,2,2,4250,4.9,1.67,10,10,2.19,0,0,At-Risk High-Value
789,50,Male,Clothing,51,Rhode Island,Summer,3.8,1,Store Pickup,1,1,18,Bank Transfer,6,2,5508,3.47,8.33,10,10,3.93,0,1,At-Risk High-Value
790,33,Male,Accessories,84,Idaho,Fall,2.7,1,Standard,1,1,4,Credit Card,1,2,336,0.61,0,10,10,0.2,0,0,Low-Engagement Casuals
791,22,Male,Clothing,37,Louisiana,Summer,4.9,1,Store Pickup,1,1,12,Bank Transfer,6,2,2664,2.24,8.33,10,10,3.52,0,1,Low-Engagement Casuals
792,50,Male,Accessories,44,North Carolina,Summer,3.1,1,2-Day Shipping,1,1,35,PayPal,3,2,4620,6.94,3.33,10,10,3.42,0,0,At-Risk High-Value
793,34,Male,Footwear,45,New Jersey,Spring,4.2,1,Next Day Air,1,1,45,Venmo,2,2,4050,8.98,1.67,10,10,3.55,0,1,Low-Engagement Casuals
794,24,Male,Clothing,35,Alabama,Summer,3.8,1,Free Shipping,1,1,16,Credit Card,4,2,2240,3.06,5,10,10,2.69,0,1,Low-Engagement Casuals
795,69,Male,Accessories,50,Kentucky,Winter,4.2,1,Store Pickup,1,1,10,Debit Card,3,2,1500,1.84,3.33,10,10,1.72,0,1,Low-Engagement Casuals
796,39,Male,Footwear,26,New York,Summer,4.6,1,Store Pickup,1,1,34,Venmo,7,2,6188,6.73,10,10,10,5.58,0,1,At-Risk High-Value
797,42,Male,Clothing,78,Arizona,Fall,4,1,2-Day Shipping,1,1,43,Credit Card,7,2,23478,8.57,10,10,10,6.19,0,1,At-Risk High-Value
798,42,Male,Outerwear,82,Maryland,Fall,4,1,2-Day Shipping,1,1,38,Debit Card,2,2,6232,7.55,1.67,10,10,3.07,0,1,At-Risk High-Value
799,29,Male,Clothing,39,Alaska,Spring,3.8,1,2-Day Shipping,1,1,48,PayPal,5,2,9360,9.59,6.67,10,10,5.42,0,1,At-Risk High-Value
800,55,Male,Accessories,55,Nevada,Summer,3.75,1,Free Shipping,1,1,31,PayPal,7,2,11935,6.12,10,10,10,5.37,0,0,At-Risk High-Value
801,32,Male,Clothing,20,Utah,Summer,2.6,1,Free Shipping,1,1,20,Cash,5,2,2000,3.88,6.67,10,10,3.52,0,0,Low-Engagement Casuals
802,25,Male,Accessories,29,New Mexico,Fall,4.9,1,Express,1,1,12,Credit Card,3,2,1044,2.24,3.33,10,10,1.86,0,1,Low-Engagement Casuals
803,38,Male,Clothing,41,Delaware,Winter,3.5,1,Next Day Air,1,1,2,Bank Transfer,2,2,164,0.2,1.67,10,10,0.62,0,0,Low-Engagement Casuals
804,32,Male,Clothing,38,Connecticut,Winter,2.8,1,Express,1,1,30,Venmo,5,2,5700,5.92,6.67,10,10,4.2,0,0,At-Risk High-Value
805,43,Male,Footwear,47,Mississippi,Summer,2.6,1,Store Pickup,1,1,28,Venmo,6,2,7896,5.51,8.33,10,10,4.61,0,0,At-Risk High-Value
806,41,Male,Clothing,30,Connecticut,Summer,3.7,1,Next Day Air,1,1,40,Debit Card,4,2,4800,7.96,5,10,10,4.32,0,0,At-Risk High-Value
807,56,Male,Clothing,56,Florida,Summer,2.7,1,Standard,1,1,46,PayPal,6,2,15456,9.18,8.33,10,10,5.84,0,0,At-Risk High-Value
808,27,Male,Clothing,89,New York,Winter,3.3,1,Express,1,1,15,Credit Card,2,2,2670,2.86,1.67,10,10,1.51,0,0,Low-Engagement Casuals
809,46,Male,Footwear,96,Wisconsin,Fall,4.6,1,Next Day Air,1,1,38,Cash,5,2,18240,7.55,6.67,10,10,4.74,0,1,At-Risk High-Value
810,48,Male,Footwear,81,South Carolina,Fall,4.9,1,Next Day Air,1,1,30,PayPal,1,2,2430,5.92,0,10,10,1.97,0,1,Low-Engagement Casuals
811,52,Male,Accessories,83,South Dakota,Fall,4.9,1,Store Pickup,1,1,32,Debit Card,1,2,2656,6.33,0,10,10,2.11,0,1,Low-Engagement Casuals
812,18,Male,Footwear,35,Illinois,Winter,2.7,1,Free Shipping,1,1,36,Venmo,6,2,7560,7.14,8.33,10,10,5.16,0,0,At-Risk High-Value
813,64,Male,Footwear,56,Alaska,Summer,3.2,1,Standard,1,1,32,Credit Card,2,2,3584,6.33,1.67,10,10,2.67,0,0,Low-Engagement Casuals
814,54,Male,Accessories,45,Montana,Summer,2.9,1,Store Pickup,1,1,14,Debit Card,7,2,4410,2.65,10,10,10,4.22,0,0,At-Risk High-Value
815,31,Male,Clothing,62,Minnesota,Winter,3.8,1,Express,1,1,8,PayPal,4,2,1984,1.43,5,10,10,2.14,0,1,Low-Engagement Casuals
816,30,Male,Accessories,84,West Virginia,Spring,3,1,Next Day Air,1,1,27,Venmo,1,2,2268,5.31,0,10,10,1.77,0,0,Low-Engagement Casuals
